	precision	recall	f1-score	support
0	0.9115646258503401	0.8535031847133758	0.8815789473684211	157.0
1	0.6617647058823529	0.7758620689655172	0.7142857142857142	58.0
accuracy	0.8325581395348837	0.8325581395348837	0.8325581395348837	0.8325581395348837
macro avg	0.7866646658663465	0.8146826268394465	0.7979323308270676	215.0
weighted avg	0.8441767404636273	0.8325581395348837	0.8364486798391326	215.0
