	0	1	accuracy	macro avg	weighted avg
precision	0.8311688311688312	0.67	0.7401129943502824	0.7505844155844157	0.7583241617139922
recall	0.6597938144329897	0.8375	0.7401129943502824	0.7486469072164949	0.7401129943502824
f1-score	0.735632183908046	0.7444444444444446	0.7401129943502824	0.7400383141762452	0.7396151265233675
support	97.0	80.0	0.7401129943502824	177.0	177.0
