	precision	recall	f1-score	support
0	0.864406779661017	0.8095238095238095	0.8360655737704918	126.0
1	0.7333333333333333	0.8048780487804879	0.7674418604651163	82.0
accuracy	0.8076923076923077	0.8076923076923077	0.8076923076923077	0.8076923076923077
macro avg	0.7988700564971751	0.8072009291521487	0.8017537171178041	208.0
weighted avg	0.8127335940895263	0.8076923076923077	0.8090119944866418	208.0
