	0	1	accuracy	macro avg	weighted avg
precision	0.8977272727272727	0.797752808988764	0.847457627118644	0.8477400408580184	0.8525410744273818
recall	0.8144329896907216	0.8875	0.847457627118644	0.8509664948453608	0.847457627118644
f1-score	0.8540540540540541	0.8402366863905325	0.847457627118644	0.8471453702222933	0.8478089161270387
support	97.0	80.0	0.847457627118644	177.0	177.0
