	0	1	accuracy	macro avg	weighted avg
precision	0.8210526315789474	0.7682926829268293	0.7966101694915254	0.7946726572528884	0.7972063271034139
recall	0.8041237113402062	0.7875	0.7966101694915254	0.795811855670103	0.7966101694915254
f1-score	0.8125	0.7777777777777778	0.7966101694915254	0.7951388888888888	0.7968063402385437
support	97.0	80.0	0.7966101694915254	177.0	177.0
