	0	1	accuracy	macro avg	weighted avg
precision	0.8641975308641975	0.71875	0.7853107344632768	0.7914737654320987	0.7984585338634301
recall	0.7216494845360825	0.8625	0.7853107344632768	0.7920747422680412	0.7853107344632768
f1-score	0.7865168539325842	0.7840909090909092	0.7853107344632768	0.7853038815117467	0.7854203816877594
support	97.0	80.0	0.7853107344632768	177.0	177.0
