	0	1	accuracy	macro avg	weighted avg
precision	0.801980198019802	0.7894736842105263	0.7966101694915254	0.7957269411151642	0.7963275364110899
recall	0.8350515463917526	0.75	0.7966101694915254	0.7925257731958764	0.7966101694915254
f1-score	0.8181818181818183	0.7692307692307692	0.7966101694915254	0.7937062937062938	0.7960570502943385
support	97.0	80.0	0.7966101694915254	177.0	177.0
