	0	1	accuracy	macro avg	weighted avg
precision	0.8222222222222222	0.735632183908046	0.7796610169491526	0.7789272030651341	0.7830854817412386
recall	0.7628865979381443	0.8	0.7796610169491526	0.7814432989690722	0.7796610169491526
f1-score	0.7914438502673796	0.7664670658682634	0.7796610169491526	0.7789554580678215	0.7801549081660841
support	97.0	80.0	0.7796610169491526	177.0	177.0
