	precision	recall	f1-score	support
0	0.8515625	0.8650793650793651	0.8582677165354331	126.0
1	0.7875	0.7682926829268293	0.7777777777777778	82.0
accuracy	0.8269230769230769	0.8269230769230769	0.8269230769230769	0.8269230769230769
macro avg	0.81953125	0.8166860240030972	0.8180227471566055	208.0
weighted avg	0.8263070913461538	0.8269230769230769	0.8265361060636652	208.0
