	0	1	accuracy	macro avg	weighted avg
precision	0.8556701030927835	0.825	0.8418079096045198	0.8403350515463917	0.8418079096045198
recall	0.8556701030927835	0.825	0.8418079096045198	0.8403350515463917	0.8418079096045198
f1-score	0.8556701030927835	0.825	0.8418079096045198	0.8403350515463917	0.8418079096045198
support	97.0	80.0	0.8418079096045198	177.0	177.0
