	0	1	accuracy	macro avg	weighted avg
precision	0.8125	0.7654320987654321	0.7909604519774012	0.788966049382716	0.791226372323359
recall	0.8041237113402062	0.775	0.7909604519774012	0.7895618556701032	0.7909604519774012
f1-score	0.8082901554404145	0.7701863354037267	0.7909604519774012	0.7892382454220706	0.7910680898871092
support	97.0	80.0	0.7909604519774012	177.0	177.0
