	0	1	accuracy	macro avg	weighted avg
precision	0.8349514563106796	0.8513513513513513	0.8418079096045198	0.8431514038310155	0.8423638382499662
recall	0.8865979381443299	0.7875	0.8418079096045198	0.837048969072165	0.8418079096045198
f1-score	0.86	0.818181818181818	0.8418079096045198	0.839090909090909	0.8410991268618387
support	97.0	80.0	0.8418079096045198	177.0	177.0
