	0	1	accuracy	macro avg	weighted avg
precision	0.8072289156626506	0.6808510638297872	0.7401129943502824	0.7440399897462189	0.750108982630848
recall	0.6907216494845361	0.8	0.7401129943502824	0.7453608247422681	0.7401129943502824
f1-score	0.7444444444444445	0.7356321839080461	0.7401129943502824	0.7400383141762452	0.7404615018291232
support	97.0	80.0	0.7401129943502824	177.0	177.0
