	precision	recall	f1-score	support
0	0.7702702702702703	0.9047619047619048	0.832116788321168	126.0
1	0.8	0.5853658536585366	0.676056338028169	82.0
accuracy	0.7788461538461539	0.7788461538461539	0.7788461538461539	0.7788461538461539
macro avg	0.7851351351351352	0.7450638792102207	0.7540865631746685	208.0
weighted avg	0.7819906444906445	0.7788461538461539	0.7705929569556589	208.0
