	0	1	accuracy	macro avg	weighted avg
precision	0.8833333333333333	0.6239316239316239	0.711864406779661	0.7536324786324786	0.7660896228692838
recall	0.5463917525773195	0.9125	0.711864406779661	0.7294458762886598	0.711864406779661
f1-score	0.6751592356687899	0.7411167512690354	0.711864406779661	0.7081379934689127	0.7049705421547765
support	97.0	80.0	0.711864406779661	177.0	177.0
