	0	1	accuracy	macro avg	weighted avg
precision	0.8947368421052632	0.7128712871287128	0.7909604519774012	0.803804064616988	0.812537721211907
recall	0.7010309278350515	0.9	0.7909604519774012	0.8005154639175258	0.7909604519774012
f1-score	0.7861271676300577	0.7955801104972375	0.7909604519774012	0.7908536390636476	0.7903996841801956
support	97.0	80.0	0.7909604519774012	177.0	177.0
