	0	1	accuracy	macro avg	weighted avg
precision	0.8611111111111112	0.6666666666666666	0.7457627118644068	0.7638888888888888	0.7732266164469555
recall	0.6391752577319587	0.875	0.7457627118644068	0.7570876288659794	0.7457627118644068
f1-score	0.7337278106508877	0.7567567567567567	0.7457627118644068	0.7452422837038222	0.7441363738625799
support	97.0	80.0	0.7457627118644068	177.0	177.0
