	0	1	accuracy	macro avg	weighted avg
precision	0.9193548387096774	0.6521739130434783	0.7457627118644068	0.7857643758765778	0.7985950982955761
recall	0.5876288659793815	0.9375	0.7457627118644068	0.7625644329896908	0.7457627118644068
f1-score	0.7169811320754718	0.7692307692307693	0.7457627118644068	0.7431059506531206	0.7405967872869056
support	97.0	80.0	0.7457627118644068	177.0	177.0
