	0	1	accuracy	macro avg	weighted avg
precision	0.7767857142857143	0.8461538461538461	0.8022598870056498	0.8114697802197802	0.8081385422487117
recall	0.8969072164948454	0.6875	0.8022598870056498	0.7922036082474226	0.8022598870056498
f1-score	0.8325358851674641	0.7586206896551724	0.8022598870056498	0.7955782874113182	0.7991278871958069
support	97.0	80.0	0.8022598870056498	177.0	177.0
