	0	1	accuracy	macro avg	weighted avg
precision	0.8155339805825242	0.8243243243243243	0.8192090395480226	0.8199291524534242	0.819507017301982
recall	0.865979381443299	0.7625	0.8192090395480226	0.8142396907216495	0.8192090395480226
f1-score	0.8399999999999999	0.7922077922077922	0.8192090395480226	0.816103896103896	0.8183990021278156
support	97.0	80.0	0.8192090395480226	177.0	177.0
