	0	1	accuracy	macro avg	weighted avg
precision	0.8333333333333334	0.7471264367816092	0.7909604519774012	0.7902298850574713	0.7943697642704073
recall	0.7731958762886598	0.8125	0.7909604519774012	0.7928479381443299	0.7909604519774012
f1-score	0.8021390374331551	0.778443113772455	0.7909604519774012	0.790291075602805	0.7914290154396183
support	97.0	80.0	0.7909604519774012	177.0	177.0
