	0	1	accuracy	macro avg	weighted avg
precision	0.8315789473684211	0.7804878048780488	0.807909604519774	0.806033376123235	0.808486905564863
recall	0.8144329896907216	0.8	0.807909604519774	0.8072164948453608	0.807909604519774
f1-score	0.8229166666666666	0.7901234567901235	0.807909604519774	0.8065200617283951	0.8080948768919578
support	97.0	80.0	0.807909604519774	177.0	177.0
