	0	1	accuracy	macro avg	weighted avg
precision	0.8333333333333334	0.7096774193548387	0.768361581920904	0.771505376344086	0.7774436546989856
recall	0.7216494845360825	0.825	0.768361581920904	0.7733247422680412	0.768361581920904
f1-score	0.7734806629834253	0.7630057803468208	0.768361581920904	0.768243221665123	0.7687462527521917
support	97.0	80.0	0.768361581920904	177.0	177.0
