	0	1	accuracy	macro avg	weighted avg
precision	0.8656716417910447	0.6454545454545455	0.7288135593220338	0.7555630936227951	0.7661384909044913
recall	0.5979381443298969	0.8875	0.7288135593220338	0.7427190721649484	0.7288135593220338
f1-score	0.7073170731707318	0.7473684210526316	0.7288135593220338	0.7273427471116817	0.7254193772981441
support	97.0	80.0	0.7288135593220338	177.0	177.0
