	0	1	accuracy	macro avg	weighted avg
precision	0.7857142857142857	0.7468354430379747	0.768361581920904	0.7662748643761301	0.7681419274425066
recall	0.7938144329896907	0.7375	0.768361581920904	0.7656572164948454	0.768361581920904
f1-score	0.7897435897435898	0.7421383647798743	0.768361581920904	0.765940977261732	0.7682271038842833
support	97.0	80.0	0.768361581920904	177.0	177.0
