	0	1	accuracy	macro avg	weighted avg
precision	0.851063829787234	0.7951807228915663	0.8248587570621468	0.8231222763394002	0.8258059283654634
recall	0.8247422680412371	0.825	0.8248587570621468	0.8248711340206185	0.8248587570621468
f1-score	0.8376963350785339	0.8098159509202455	0.8248587570621468	0.8237561429993897	0.8250950315041663
support	97.0	80.0	0.8248587570621468	177.0	177.0
