	0	1	accuracy	macro avg	weighted avg
precision	0.8356164383561644	0.6538461538461539	0.7288135593220338	0.7447312961011592	0.7534603775606794
recall	0.6288659793814433	0.85	0.7288135593220338	0.7394329896907217	0.7288135593220338
f1-score	0.7176470588235294	0.7391304347826088	0.7288135593220338	0.7283887468030691	0.7273570592570116
support	97.0	80.0	0.7288135593220338	177.0	177.0
