	precision	recall	f1-score	support
0	0.9148936170212766	0.821656050955414	0.865771812080537	157.0
1	0.6216216216216216	0.7931034482758621	0.696969696969697	58.0
accuracy	0.813953488372093	0.813953488372093	0.813953488372093	0.813953488372093
macro avg	0.7682576193214491	0.8073797496156381	0.781370754525117	215.0
weighted avg	0.8357783810529976	0.813953488372093	0.8202344973064499	215.0
