	overall_f1	dev_accuracy	fm_f1	fm_precision	fm_recall	saho_f1	saho_precision	saho_recall	sc_f1	sc_precision	sc_recall
0	0.7362504873927392	0.787280701754386	0.6775865667473946	0.7259588364851524	0.7005116959064327	0.7366025863948301	0.7799068256305098	0.7492148932938407	0.7945623090359933	0.8137426900584795	0.81546574770259
1	0.7763300708308478	0.8125	0.7559058208642696	0.7680973266499582	0.7822472848788639	0.7879536082389764	0.809219070403281	0.8065939177781284	0.7851307833892974	0.8168650793650795	0.8077903091060987
2	0.773336644520253	0.7966008771929824	0.7486871623298219	0.7697691197691197	0.7713763575605682	0.8142804714254792	0.8288790157211209	0.8381047315257842	0.7570422998054578	0.7922305764411027	0.7997598162071847
3	0.7763004415122713	0.8273026315789473	0.7901075740203164	0.8103487886382622	0.823157106051843	0.7060697493714441	0.7207299279667702	0.7114763160815795	0.8327240011450537	0.8447681704260653	0.8409147869674186
4	0.7576439079250608	0.8020833333333334	0.7785158305235388	0.7935406698564594	0.8034284429021273	0.733299446918479	0.7612491309859731	0.7528930134193292	0.7611164463331646	0.7798558897243109	0.7792606516290728
5	0.7534171662410216	0.7993421052631579	0.7607989963253121	0.7778009271430324	0.7701140964298858	0.7389608698472966	0.7825358851674643	0.7558365610997191	0.760491632550456	0.7857560568086883	0.8030160628844841
6	0.7713701649182092	0.8157894736842105	0.797177899499881	0.8070697577276524	0.8120196324143691	0.7203475454576226	0.7317198882988355	0.7365060378218272	0.7965850497971241	0.8078947368421053	0.8279239766081874
7	0.7766276170164559	0.8097587719298245	0.7929269899980346	0.8089076858813701	0.829038505354295	0.7771628719626786	0.7910163666742616	0.7972526011999695	0.7597929890886547	0.7797619047619049	0.7699039264828741
8	0.7460625905847512	0.7757675438596492	0.7349107763581447	0.736497493734336	0.7737107921318449	0.7474594903403768	0.7612050960735172	0.7750063532958271	0.7558175050557323	0.7915726817042608	0.7759683299156984
9	0.7633511020651979	0.8042763157894737	0.8091786818756518	0.8235057340320499	0.8223864585706689	0.7490481174934349	0.7667714595346173	0.7695260879471405	0.7318265068265069	0.7672096908939017	0.7594715956558062
