	0	1	accuracy	macro avg	weighted avg
precision	0.797979797979798	0.7692307692307693	0.7853107344632768	0.7836052836052836	0.7849858866808019
recall	0.8144329896907216	0.75	0.7853107344632768	0.7822164948453608	0.7853107344632768
f1-score	0.8061224489795918	0.7594936708860761	0.7853107344632768	0.782808059932834	0.7850472950390197
support	97.0	80.0	0.7853107344632768	177.0	177.0
