	0	1	accuracy	macro avg	weighted avg
precision	0.8831168831168831	0.71	0.7853107344632768	0.7965584415584415	0.8048719641939981
recall	0.7010309278350515	0.8875	0.7853107344632768	0.7942654639175257	0.7853107344632768
f1-score	0.7816091954022988	0.7888888888888889	0.7853107344632768	0.7852490421455938	0.7848994523453903
support	97.0	80.0	0.7853107344632768	177.0	177.0
