	0	1	accuracy	macro avg	weighted avg
precision	0.8648648648648649	0.6796116504854369	0.7570621468926554	0.772238257675151	0.7811345984786829
recall	0.6597938144329897	0.875	0.7570621468926554	0.7673969072164948	0.7570621468926554
f1-score	0.7485380116959065	0.7650273224043717	0.7570621468926554	0.7567826670501391	0.7559908074963427
support	97.0	80.0	0.7570621468926554	177.0	177.0
