	overall_f1	dev_accuracy	fm_f1	fm_precision	fm_recall	saho_f1	saho_precision	saho_recall	sc_f1	sc_precision	sc_recall
0	0.747006605064288	0.7916666666666666	0.728895012343766	0.741998936735779	0.744180527075264	0.7054953126282766	0.7240266312634734	0.7218773185878449	0.8066294902208214	0.8286445279866335	0.8300229741019215
1	0.744821034430442	0.7828947368421053	0.7064364810230054	0.7235588972431078	0.7492063492063492	0.7830200937091607	0.7736842105263156	0.8315400243031822	0.7450065285591602	0.7851294903926483	0.7776002506265665
2	0.7245316857627433	0.7620614035087719	0.6783817828831679	0.7310520619731147	0.7212235133287763	0.7756229232357634	0.7753446115288221	0.8330361889572417	0.7195903511692986	0.7800125313283207	0.7728383458646617
3	0.7462170927341206	0.7933114035087719	0.7525208022112049	0.7709482038429407	0.7723057644110277	0.7164064092082668	0.7566909698488647	0.7246209200156569	0.7697240667828903	0.7839703425229742	0.7981307435254805
4	0.723122477001833	0.7620614035087719	0.693045589827405	0.7174812030075187	0.7389999620262778	0.7253726134283125	0.7383240297713983	0.7482295482295482	0.7509492277497817	0.7902464494569759	0.7603801169590644
5	0.7320123756411845	0.7817982456140351	0.7370570289341677	0.756171679197995	0.7598893065998328	0.7074740017464475	0.7235808051597525	0.728570479228374	0.7515060962429384	0.78734335839599	0.7846177944862157
6	0.7314644591111812	0.7823464912280702	0.6974145307736639	0.722389306599833	0.7090121136173767	0.7664324150072567	0.7870819969504181	0.7782835585467165	0.7305464315526236	0.758030492898914	0.7675438596491229
7	0.7217349845038454	0.7741228070175439	0.6998275885394999	0.7428571428571429	0.712049062049062	0.7581253713606655	0.7608804207488419	0.8018921137342189	0.7072519936113713	0.729151477177793	0.7245822890559733
8	0.7188521189860239	0.7889254385964912	0.7356634636433399	0.7874164578111947	0.7519632414369257	0.6919660410132663	0.7484378560036457	0.6968956482114378	0.7289268523014654	0.7694026733500419	0.7424185463659149
9	0.737228942503914	0.7894736842105263	0.7302386210280948	0.7415204678362572	0.7460811118705856	0.7384210581933411	0.7632364711312082	0.7575428957007905	0.7430271482903062	0.7519110275689221	0.7699456975772766
