	precision	recall	f1-score	support
0	0.8846153846153846	0.8789808917197452	0.8817891373801917	157.0
1	0.6779661016949152	0.6896551724137931	0.6837606837606838	58.0
accuracy	0.827906976744186	0.827906976744186	0.827906976744186	0.827906976744186
macro avg	0.7812907431551499	0.7843180320667692	0.7827749105704378	215.0
weighted avg	0.8288681361996301	0.827906976744186	0.8283675080316734	215.0
